x nb_comp nb_ap nb_modif_g nb_modif_l nb_modif_cent nb_msg_g nb_msg_l nb_msg_cent msg_size_g msg_size_l msg_size_cent tcl_size_g tcl_size_l tcl_size_cent
abs 3 6 0.465 0.465 0.465 1.009 1.009 3. 71.93 71.648 4.465 132 109 128
abs 3 6 1. 1. 1. 0. 0. 3. 0. 0. 4.679 16 16 12
abs 3 6 0.138 0.138 0.138 0.633 0.633 3. 123.14 116.24 4.557 442 182 438
abs 3 6 0.504 0.504 0.504 0.009 0.009 3. 46. 46. 4.485 31 31 31
abs 3 6 0.168 0.178 0.168 0.495 0.524 3. 142. 99.114 4.511 429 270 417
abs 3 6 0.475 0.475 0.475 2.534 2.346 3. 170.481 114.593 4.577 468 293 344
abs 3 6 0.514 0.514 0.514 0. 0. 3. 0. 0. 4.627 31 31 31
abs 3 6 0.524 0.524 0.524 0. 0. 3. 0. 0. 4.452 31 31 31
abs 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.547 0 0 0
abs 3 6 0.277 0.277 0.277 0. 0. 3. 0. 0. 4.633 182 164 180
abs 3 6 1. 1. 1. 0. 0. 3. 0. 0. 4.613 17 17 15
abs 3 6 0.287 0.287 0.287 0.801 0.801 3. 77.346 62.413 4.498 180 110 180
abs 3 6 0.445 0.445 0.445 1.435 1.435 3. 68.38 56.61 4.547 109 107 109
abs 3 6 0. 0. 0. 1. 1. 3. 22. 22. 4.442 0 0 0
abs 3 6 0.485 0.485 0.485 0. 0. 3. 0. 0. 4.422 31 31 31
abs 3 6 0.564 0.564 0.564 0. 0. 3. 0. 0. 4.554 111 99 109
abs 3 6 0.544 0.544 0.544 1.019 1.019 3. 70.801 70.262 4.438 123 109 119
abs 3 6 0.584 0.584 0.584 0.009 0.009 3. 23. 23. 4.488 36 36 31
abs 3 6 0.554 0.554 0.554 0. 0. 3. 0. 0. 4.541 31 31 31
abs 3 6 0. 0. 0. 1. 1. 3. 22. 22. 4.584 0 0 0
abs 3 6 0.168 0.178 0.168 1.326 1.336 3. 127.254 110.63 4.504 425 183 417
abs 3 6 0.495 0.504 0.495 1.465 1.495 3. 69.377 56.28 4.541 123 107 119
abs 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.491 0 0 0
abs 3 6 0.514 0.514 0.514 0. 0. 3. 0. 0. 4.442 31 31 31
abs 3 6 0.524 0.524 0.524 0.019 0.019 3. 40. 40. 4.584 31 31 31
abs 3 6 0.376 0.376 0.376 0. 0. 3. 0. 0. 4.366 31 31 31
abs 3 6 0.118 0.118 0.118 0.693 0.693 3. 153.818 145.336 4.468 429 263 417
abs 3 6 0.465 0.465 0.465 1. 1. 3. 153.91 109. 4.597 348 213 344
abs 3 6 0.514 0.514 0.514 0. 0. 3. 0. 0. 4.399 36 36 31
abs 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.504 0 0 0
abs 3 6 0.554 0.554 0.554 0. 0. 3. 0. 0. 4.541 31 31 31
abs 3 6 0.554 0.554 0.554 0. 0. 3. 0. 0. 4.389 36 36 31
abs 3 6 0.158 0.158 0.158 1.158 1.158 3. 108.549 99.861 4.561 429 200 417
abs 3 6 0.168 0.168 0.168 0.702 0.702 3. 107.833 76.027 4.57 442 314 438
abs 3 6 0.425 0.425 0.425 0. 0. 3. 0. 0. 4.541 130 103 128
abs 3 6 0.554 0.554 0.554 1.009 1.009 3. 68.534 68.282 4.541 127 97 119
abs 3 6 0.514 0.514 0.514 1.514 1.514 3. 181.004 106.405 4.471 470 470 344
abs 3 6 0.514 0.514 0.514 1.514 1.514 3. 69.841 56.326 4.521 109 107 109
abs 3 6 0.108 0.108 0.108 0.623 0.623 3. 110.692 89.836 4.547 442 314 438
abs 3 6 0.514 0.514 0.514 0.97 0.97 3. 159.255 105.622 4.584 348 225 344
abs 3 6 0. 0. 0. 1. 1. 3. 55. 55. 4.557 0 0 0
abs 3 6 0.475 0.475 0.475 1.415 1.415 3. 71.336 57.205 4.386 119 107 109
abs 3 6 0. 0. 0. 1. 1. 3. 39.5 39.5 4.587 0 0 0
abs 3 6 0.564 0.564 0.564 1.019 1.019 3. 71.247 70.712 4.537 128 109 128
abs 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.485 0 0 0
abs 3 6 0.524 0.524 0.524 3.029 3.029 3. 181.435 128.21 4.551 468 285 344
abs 3 6 0. 0. 0. 1. 1. 3. 22. 22. 4.372 0 0 0
abs 3 6 0.138 0.138 0.138 0.702 0.702 3. 111.815 87.21 4.617 442 314 438
abs 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.399 0 0 0
abs 3 6 0.148 0.148 0.148 0.683 0.683 3. 154.111 141.574 4.567 442 265 438
abs 3 6 0.584 0.584 0.584 1.584 1.584 3. 73.544 57.207 4.633 119 107 109
abs 3 6 0.485 0.485 0.485 0. 0. 3. 0. 0. 4.379 36 36 31
abs 3 6 0.148 0.148 0.148 0.415 0.445 3. 145.518 99.4 4.514 429 270 417
abs 3 6 0.475 0.475 0.475 1.742 1.534 3. 140.425 122.895 4.333 344 209 344
abs 3 6 0.237 0.237 0.237 0.693 0.693 3. 71.13 58.76 4.531 175 110 171
abs 3 6 0.495 0.495 0.495 0. 0. 3. 0. 0. 4.435 31 31 31
abs 3 6 0.148 0.148 0.148 0.633 0.633 3. 148.816 137.316 4.369 442 257 438
abs 3 6 0.495 0.495 0.495 0.9 0.9 3. 90.175 90.175 4.363 145 133 145
abs 3 6 0.079 0.099 0.079 0.95 1.029 3. 119.168 113.75 4.498 438 183 438
abs 3 6 0.495 0.495 0.495 0. 0. 3. 0. 0. 4.465 36 36 31
abs 3 6 0.465 0.465 0.465 0. 0. 3. 0. 0. 4.478 36 36 28
abs 3 6 0.356 0.356 0.356 0. 0. 3. 0. 0. 4.534 36 36 31
abs 3 6 0.475 0.475 0.475 1.465 1.465 3. 70.36 57.07 4.356 119 107 109
abs 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.521 0 0 0
abs 3 6 0.485 0.485 0.485 0. 0. 3. 0. 0. 4.495 111 87 109
abs 3 6 0.178 0.178 0.178 1.96 1.96 3. 105.863 92.353 4.465 438 200 438
abs 3 6 0.554 0.554 0.554 1. 1. 3. 71.603 71.603 4.366 109 109 109
abs 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.6 0 0 0
abs 3 6 0.099 0.099 0.099 0.92 0.99 3. 135.132 131.646 4.471 438 257 438
abs 3 6 0.158 0.158 0.158 0.584 0.554 3. 122.684 86.406 4.511 442 264 438
abs 3 6 0.524 0.524 0.524 0. 0. 3. 0. 0. 4.673 31 31 31
abs 3 6 0. 0. 0. 1. 1. 3. 22. 22. 4.458 0 0 0
abs 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.521 0 0 0
abs 3 6 0.554 0.554 0.554 0. 0. 3. 0. 0. 4.584 130 130 128
abs 3 6 0.514 0.514 0.514 0. 0. 3. 0. 0. 4.57 36 36 31
abs 3 6 0. 0. 0. 1. 1. 3. 55. 55. 4.462 0 0 0
abs 3 6 0.584 0.584 0.584 0.009 0.009 3. 46. 46. 4.534 31 31 31
abs 3 6 0.148 0.158 0.148 0.584 0.594 3. 123.204 114.875 4.485 442 200 438
abs 3 6 0.376 0.376 0.376 0. 0. 3. 0. 0. 4.28 31 31 31
abs 3 6 0. 0. 0. 0.5 0.5 3. 47. 47. 4.458 0 0 0
abs 3 6 0.544 0.544 0.544 0. 0. 3. 0. 0. 4.699 130 130 128
abs 3 6 0.485 0.495 0.485 1.475 1.495 3. 70.82 57.242 4.564 120 119 110
abs 3 6 0.128 0.138 0.128 0.96 1.029 3. 126.458 113.232 4.613 425 183 417
abs 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.501 0 0 0
abs 3 6 0.504 0.504 0.504 1. 1. 3. 71.772 71.772 4.488 109 109 109
abs 3 6 0.425 0.425 0.425 1.405 1.405 3. 67.858 56.489 4.475 109 107 109
abs 3 6 0.168 0.168 0.168 0.811 0.811 3. 118.338 88.453 4.306 442 338 438
abs 3 6 0.564 0.564 0.564 0. 0. 3. 0. 0. 4.57 31 31 31
abs 3 6 0.485 0.485 0.485 1.009 1.009 3. 71.841 71.569 4.495 128 109 128
abs 3 6 0.435 0.435 0.435 2.455 2.306 3. 165.372 115.385 4.462 468 293 344
abs 3 6 0.475 0.475 0.475 0. 0. 3. 0. 0. 4.521 36 36 31
abs 3 6 0.415 0.415 0.415 0. 0. 3. 0. 0. 4.3 36 36 31
abs 3 6 0.504 0.504 0.504 0. 0. 3. 0. 0. 4.369 36 36 31
abs 3 6 0.584 0.584 0.584 0. 0. 3. 0. 0. 4.66 31 31 31
abs 3 6 0.495 0.495 0.495 0. 0. 3. 0. 0. 4.438 36 36 28
abs 3 6 1. 1. 1. 0. 0. 3. 0. 0. 4.587 19 19 15
abs 3 6 0.455 0.455 0.455 1. 1. 3. 92.059 92.059 4.485 145 133 145
abs 3 6 0.415 0.415 0.415 1.009 1.009 3. 70.227 69.975 4.33 120 97 110
abs 3 6 0.504 0.504 0.504 1. 1. 3. 153.524 106.801 4.425 348 213 344
abs 3 6 0.455 0.455 0.455 0.99 0.99 3. 137.62 137.62 4.574 346 322 344
abs 3 6 0.445 0.445 0.445 0. 0. 3. 0. 0. 4.564 31 31 31
abs 3 6 0.495 0.495 0.495 2. 2. 3. 150.881 125.876 4.415 344 223 344
abs 3 6 0.524 0.524 0.524 0. 0. 3. 0. 0. 4.541 30 30 28
abs 3 6 0.554 0.554 0.554 0. 0. 3. 0. 0. 4.63 36 36 31
abs 3 6 0.504 0.504 0.504 0. 0. 3. 0. 0. 4.534 30 30 28
abs 3 6 0.504 0.504 0.504 0. 0. 3. 0. 0. 4.399 36 36 31
abs 3 6 0.475 0.475 0.475 0. 0. 3. 0. 0. 4.488 31 31 31
abs 3 6 0.405 0.405 0.405 0. 0. 3. 0. 0. 4.462 31 31 31
abs 3 6 0.534 0.534 0.534 0. 0. 3. 0. 0. 4.577 130 112 128
abs 3 6 0.504 0.504 0.504 1. 1. 3. 71.633 71.633 4.382 109 109 109
abs 3 6 0.465 0.465 0.465 0. 0. 3. 0. 0. 4.603 31 31 31
abs 3 6 0.138 0.188 0.138 0.425 0.564 3. 140.551 99.276 4.554 442 294 438
abs 3 6 0.455 0.475 0.455 1.415 1.465 3. 70.701 57.4 4.531 137 119 137
abs 3 6 0.475 0.475 0.475 0. 0. 3. 0. 0. 4.392 111 99 109
abs 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.498 0 0 0
exist 3 6 0.069 0.069 0.069 0.297 0.267 3. 142.7 127.37 4.419 340 207 336
exist 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.471 0 0 0
exist 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.508 0 0 0
exist 3 6 0.079 0.079 0.079 1.118 1.079 3. 145.951 142.819 4.475 332 203 324
exist 3 6 0. 0. 0. 1. 1. 3. 8. 8. 4.471 0 0 0
exist 3 6 0. 0. 0. 1. 1. 3. 45. 45. 4.547 0 0 0
exist 3 6 0. 0. 0. 1. 1. 3. 45.666 45.666 4.491 0 0 0
exist 3 6 0. 0. 0. 0.666 0.666 3. 45.5 45.5 4.514 0 0 0
exist 3 6 0.118 0.118 0.118 1. 0.95 3. 108.75 104.125 4.405 260 155 252
exist 3 6 0. 0. 0. 0.666 0.666 3. 45.5 45.5 4.485 0 0 0
exist 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.66 0 0 0
exist 3 6 0.217 0.217 0.217 0. 0. 3. 0. 0. 4.514 110 74 108
exist 3 6 0. 0. 0. 1. 1. 3. 8. 8. 4.567 0 0 0
exist 3 6 0.049 0.049 0.049 0.277 0.277 3. 99.214 85.428 4.445 260 159 252
exist 3 6 0. 0. 0. 1. 1. 3. 60. 60. 4.429 0 0 0
exist 3 6 1. 1. 1. 2. 2. 3. 40. 13. 4.567 73 73 64
exist 3 6 1. 1. 1. 1. 1. 3. 50. 50. 4.485 70 70 70
exist 3 6 0. 0. 0. 1. 1. 3. 53. 53. 4.481 0 0 0
exist 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.455 0 0 0
exist 3 6 0. 0. 0. 1. 1. 3. 45. 45. 4.409 0 0 0
exist 3 6 0.099 0.099 0.099 0.98 0.98 3. 104.533 98.008 4.481 260 157 252
exist 3 6 0.108 0.108 0.108 1.158 1.089 3. 111.154 101.775 4.537 264 178 264
exist 3 6 0. 0. 0. 0.833 0.833 3. 67.2 67.2 4.405 0 0 0
exist 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.495 0 0 0
exist 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.488 0 0 0
exist 3 6 0.069 0.069 0.069 0.465 0.465 3. 107.914 107.914 4.514 262 262 252
exist 3 6 0. 0. 0. 1. 1. 3. 60. 60. 4.376 0 0 0
exist 3 6 0.333 0.333 0.333 1.333 1.333 3. 51.666 42.333 4.396 75 70 64
exist 3 6 0.118 0.118 0.118 0.277 0.237 3. 162.714 135.666 4.663 340 207 336
exist 3 6 0.554 0.554 0.554 0. 0. 3. 0. 0. 4.379 31 31 31
exist 3 6 0. 0. 0. 1. 1. 3. 65.25 65.25 4.617 0 0 0
exist 3 6 0.514 0.514 0.514 0. 0. 3. 0. 0. 4.465 30 30 28
exist 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.531 0 0 0
exist 3 6 0.524 0.524 0.524 0. 0. 3. 0. 0. 4.64 36 36 31
exist 3 6 1. 1. 1. 1. 1. 3. 50.5 50.5 4.323 70 70 64
exist 3 6 0.089 0.089 0.089 1.138 1.138 3. 103.594 95.158 4.445 264 201 264
exist 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.587 0 0 0
exist 3 6 0.666 0.666 0.666 1.666 1.666 3. 59.5 51.222 4.488 79 70 70
exist 3 6 0. 0. 0. 1. 1. 3. 66.666 66.666 4.415 0 0 0
exist 3 6 0. 0. 0. 1. 1. 3. 60. 60. 4.587 0 0 0
exist 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.518 0 0 0
exist 3 6 0.455 0.455 0.455 0. 0. 3. 0. 0. 4.541 36 36 28
exist 3 6 0.5 0.5 0.5 1. 1. 3. 52. 52. 4.58 70 70 64
exist 3 6 0.059 0.059 0.059 0.811 0.811 3. 134.965 124.576 4.442 336 265 336
exist 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.481 0 0 0
exist 3 6 1. 1. 1. 1. 1. 3. 53. 53. 4.363 70 70 64
exist 3 6 0. 0. 0. 1. 1. 3. 8. 8. 4.399 0 0 0
exist 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.448 0 0 0
exist 3 6 0.079 0.079 0.079 0.485 0.485 3. 106.28 83.573 4.412 303 291 252
exist 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.504 0 0 0
exist 3 6 1. 1. 1. 1. 1. 3. 51. 51. 4.57 70 70 64
exist 3 6 0.049 0.049 0.049 0.712 0.712 3. 140.35 136.029 4.524 332 261 324
exist 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.511 0 0 0
exist 3 6 0.5 0.5 0.5 0. 0. 3. 0. 0. 4.564 70 70 64
exist 3 6 0. 0. 0. 0.5 0.5 3. 45.666 45.666 4.62 0 0 0
exist 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.561 0 0 0
exist 3 6 0.217 0.217 0.217 0.693 0.693 3. 36.354 30.239 4.597 103 64 99
exist 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.656 0 0 0
exist 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.524 0 0 0
exist 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.458 0 0 0
exist 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.478 0 0 0
exist 3 6 1. 1. 1. 2. 2. 3. 43. 14.5 4.528 79 79 70
exist 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.435 0 0 0
exist 3 6 0. 0. 0. 0.5 0.5 3. 45.666 45.666 4.402 0 0 0
exist 3 6 0. 0. 0. 0.833 0.833 3. 45.8 45.8 4.528 0 0 0
exist 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.465 0 0 0
exist 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.471 0 0 0
exist 3 6 0. 0. 0. 1. 1. 3. 53. 53. 4.445 0 0 0
exist 3 6 0. 0. 0. 1. 1. 3. 45. 45. 4.564 0 0 0
exist 3 6 0.138 0.138 0.138 0.732 0.732 3. 151.533 136.383 4.617 340 240 336
exist 3 6 0.5 0.5 0.5 1. 1. 3. 50.5 50.5 4.468 70 70 58
exist 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.478 0 0 0
exist 3 6 0.128 0.128 0.128 0.97 0.881 3. 144.453 138.859 4.63 336 205 336
exist 3 6 0.079 0.079 0.079 0.534 0.534 3. 107.054 87.967 4.528 303 291 252
exist 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.636 0 0 0
exist 3 6 1. 1. 1. 2. 2. 3. 49.25 32.5 4.491 70 70 64
exist 3 6 0. 0. 0. 0.8 0.8 3. 45.75 45.75 4.669 0 0 0
exist 3 6 0. 0. 0. 1. 1. 3. 45. 45. 4.455 0 0 0
exist 3 6 0.2 0.2 0.2 1. 1. 3. 53.2 53.2 4.323 70 70 58
exist 3 6 0. 0. 0. 0.666 0.666 3. 45.5 45.5 4.452 0 0 0
exist 3 6 0.108 0.108 0.108 0.653 0.653 3. 108.409 108.409 4.495 262 242 252
exist 3 6 0.257 0.257 0.257 0.752 0.752 3. 38.9 32.33 4.61 108 59 108
exist 3 6 0. 0. 0. 1. 1. 3. 8. 8. 4.448 0 0 0
exist 3 6 0.158 0.158 0.158 0.693 0.693 3. 120. 86.277 4.577 315 315 264
exist 3 6 0. 0. 0. 1. 1. 3. 60. 60. 4.448 0 0 0
exist 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.448 0 0 0
exist 3 6 0.554 0.554 0.554 1.504 1.504 3. 97.755 77.338 4.435 148 148 119
exist 3 6 0. 0. 0. 0.333 0.333 3. 45. 45. 4.475 0 0 0
exist 3 6 0.049 0.049 0.049 0.336 0.297 3. 105.147 97.1 4.514 268 157 264
exist 3 6 0.495 0.495 0.495 0. 0. 3. 0. 0. 4.537 31 31 31
exist 3 6 0.666 0.666 0.666 1. 1. 3. 51.666 51.666 4.663 70 70 70
exist 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.452 0 0 0
exist 3 6 0.2 0.2 0.2 1. 1. 3. 53.4 53.4 4.445 70 70 64
exist 3 6 0.198 0.198 0.198 0.96 0.96 3. 117.694 103.935 4.514 268 201 264
exist 3 6 1. 1. 1. 1. 1. 3. 47. 47. 4.491 74 70 70
exist 3 6 0. 0. 0. 0.875 0.875 3. 70.285 70.285 4.465 0 0 0
exist 3 6 0.158 0.158 0.158 1.217 1.217 3. 147.775 129.154 4.534 332 265 324
exist 3 6 0.069 0.069 0.069 0.356 0.356 3. 135.777 115.972 4.3 332 209 324
exist 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.636 0 0 0
exist 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.471 0 0 0
exist 3 6 0. 0. 0. 0.504 0.504 3. 132.019 132.019 4.508 0 0 0
exist 3 6 0.079 0.079 0.079 0.98 0.98 3. 102.381 97.186 4.557 256 155 252
exist 3 6 1. 1. 1. 2. 2. 3. 48.25 31.75 4.537 70 70 64
exist 3 6 1. 1. 1. 2. 2. 3. 38. 11.5 4.273 70 70 64
exist 3 6 0. 0. 0. 1. 1. 3. 53. 53. 4.488 0 0 0
exist 3 6 0.108 0.108 0.108 0.366 0.366 3. 144.135 114.054 4.458 332 209 324
exist 3 6 0. 0. 0. 1. 1. 3. 45.5 45.5 4.633 0 0 0
exist 3 6 0. 0. 0. 1. 1. 3. 8. 8. 4.475 0 0 0
exist 3 6 1. 1. 1. 0. 0. 3. 0. 0. 4.498 70 70 58
exist 3 6 0. 0. 0. 0.333 0.333 3. 45. 45. 4.603 0 0 0
exist 3 6 0.089 0.089 0.089 0.742 0.742 3. 152.151 144.128 4.462 328 265 324
exist 3 6 0. 0. 0. 1. 1. 3. 45.5 45.5 4.435 0 0 0
exist 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.445 0 0 0
exist 3 6 0.108 0.108 0.108 0.732 0.732 3. 113.428 105.198 4.481 268 201 264
exist 3 6 0. 0. 0. 1. 1. 3. 45. 45. 4.475 0 0 0
exist 3 6 0.089 0.089 0.089 1.089 1.089 3. 103.954 94.779 4.544 260 201 252
exist 3 6 0.108 0.108 0.108 0.425 0.425 3. 163.234 116.328 4.415 377 377 324
exist 3 6 0.333 0.333 0.333 0. 0. 3. 0. 0. 4.485 72 70 70
exist 3 6 1. 1. 1. 1. 1. 3. 47. 47. 4.544 74 70 70
exist 3 6 1. 1. 1. 2. 2. 3. 37. 11.5 4.488 76 70 76
exist 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.409 0 0 0
exist 3 6 0.386 0.386 0.386 0. 0. 3. 0. 0. 4.475 31 31 31
exist 3 6 0. 0. 0. 1. 1. 3. 45. 45. 4.541 0 0 0
exist 3 6 0.049 0.049 0.049 0.663 0.663 3. 110.903 106.951 4.478 268 190 264
exist 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.547 0 0 0
exist 3 6 0.138 0.138 0.138 0.435 0.435 3. 146.636 114.136 4.534 340 209 336
exist 3 6 0.247 0.247 0.247 0.811 0.811 3. 34.578 29.456 4.504 108 56 108
exist 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.666 0 0 0
exist 3 6 0. 0. 0. 1. 1. 3. 45. 45. 4.422 0 0 0
exist 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.293 0 0 0
exist 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.584 0 0 0
exist 3 6 0. 0. 0. 0.435 0.435 3. 132.136 132.136 4.504 0 0 0
exist 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.534 0 0 0
exist 3 6 0. 0. 0. 0.25 0.25 3. 45. 45. 4.491 0 0 0
exist 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.465 0 0 0
exist 3 6 0. 0. 0. 0.5 0.5 3. 75. 75. 4.432 0 0 0
exist 3 6 0. 0. 0. 0.6 0.6 3. 45.666 45.666 4.495 0 0 0
exist 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.528 0 0 0
exist 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.716 0 0 0
exist 3 6 0.306 0.306 0.306 0.851 0.851 3. 39.39 32.272 4.402 108 59 108
exist 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.442 0 0 0
exist 3 6 0.425 0.425 0.425 0. 0. 3. 0. 0. 4.376 30 30 28
exist 3 6 0.544 0.544 0.544 0. 0. 3. 0. 0. 4.58 31 31 31
exist 3 6 0.089 0.089 0.089 0.841 0.792 3. 142.451 137.567 4.557 336 205 336
exist 3 6 0.8 0.8 0.8 1. 1. 3. 51. 51. 4.693 70 70 70
exist 3 6 0. 0. 0. 0.75 0.75 3. 45.666 45.666 4.531 0 0 0
exist 3 6 1. 1. 1. 1. 1. 3. 50. 50. 4.537 70 70 58
exist 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.577 0 0 0
exist 3 6 1. 1. 1. 2. 2. 3. 52.75 34. 4.528 79 79 70
exist 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.564 0 0 0
exist 3 6 0.5 0.5 0.5 1. 1. 3. 53.5 53.5 4.471 76 76 76
exist 3 6 0.089 0.089 0.089 0.584 0.584 3. 106.45 86.84 4.481 291 291 264
exist 3 6 0.118 0.118 0.118 1.039 0.98 3. 106.375 102.156 4.399 264 155 264
exist 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.547 0 0 0
exist 3 6 0.069 0.069 0.069 0.366 0.366 3. 98.648 84.729 4.594 260 147 252
exist 3 6 0.524 0.524 0.524 1.504 1.504 3. 94.606 75.646 4.59 148 136 119
exist 3 6 0. 0. 0. 0.75 0.75 3. 76.333 76.333 4.521 0 0 0
exist 3 6 0.188 0.188 0.188 0.633 0.633 3. 35.777 30.144 4.495 103 64 99
exist 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.729 0 0 0
exist 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.508 0 0 0
exist 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.419 0 0 0
exist 3 6 0.049 0.049 0.049 0.277 0.277 3. 99.25 85.535 4.633 260 147 252
exist 3 6 0. 0. 0. 0.524 0.524 3. 132.018 132.018 4.551 0 0 0
exist 3 6 0. 0. 0. 0.875 0.875 3. 65.285 65.285 4.534 0 0 0
exist 3 6 0.168 0.168 0.168 1.188 1.188 3. 147.573 134.757 4.462 336 207 336
exist 3 6 0.138 0.138 0.138 0.455 0.455 3. 143.086 113.065 4.333 332 201 324
exist 3 6 0. 0. 0. 1. 1. 3. 53. 53. 4.491 0 0 0
exist 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.379 0 0 0
exist 3 6 0. 0. 0. 1. 1. 3. 53.5 53.5 4.534 0 0 0
exist 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.537 0 0 0
exist 3 6 0. 0. 0. 1. 1. 3. 40.666 40.666 4.64 0 0 0
exist 3 6 0.514 0.514 0.514 0. 0. 3. 0. 0. 4.455 30 30 28
exist 3 6 0. 0. 0. 1. 1. 3. 45.5 45.5 4.458 0 0 0
exist 3 6 0.267 0.267 0.267 0.673 0.673 3. 40.451 32.146 4.478 108 59 108
exist 3 6 0.069 0.069 0.069 0.415 0.415 3. 149.4 119.914 4.518 377 377 324
exist 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.488 0 0 0
exist 3 6 0. 0. 0. 0.75 0.75 3. 65. 65. 4.372 0 0 0
exist 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.349 0 0 0
exist 3 6 0. 0. 0. 1. 1. 3. 68.5 68.5 4.445 0 0 0
exist 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.353 0 0 0
exist 3 6 0.128 0.128 0.128 0.663 0.663 3. 142.373 142.373 4.392 338 314 336
exist 3 6 0.089 0.089 0.089 0.801 0.752 3. 108.955 97.992 4.587 252 178 240
exist 3 6 0.089 0.089 0.089 1.108 1.108 3. 103.522 98.227 4.425 256 157 252
exist 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.531 0 0 0
exist 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.412 0 0 0
exist 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.547 0 0 0
exist 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.63 0 0 0
exist 3 6 0. 0. 0. 0.666 0.666 3. 76. 76. 4.435 0 0 0
exist 3 6 0.237 0.237 0.237 0.702 0.702 3. 35.68 29.67 4.528 108 56 108
exist 3 6 0. 0. 0. 1. 1. 3. 45. 45. 4.587 0 0 0
exist 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.379 0 0 0
exist 3 6 1. 1. 1. 2. 2. 3. 50.75 33. 4.343 71 71 58
exist 3 6 0.108 0.108 0.108 0.752 0.752 3. 147.507 137.269 4.547 340 228 336
exist 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.475 0 0 0
exist 3 6 0. 0. 0. 1. 1. 3. 45.5 45.5 4.531 0 0 0
exist 3 6 0.475 0.475 0.475 0. 0. 3. 0. 0. 4.396 121 97 119
exist 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.531 0 0 0
exist 3 6 0.029 0.029 0.029 0.435 0.435 3. 142.89 139.207 4.531 332 236 324
exist 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.468 0 0 0
