x nb_comp nb_ap nb_modif_g nb_modif_l nb_modif_cent nb_msg_g nb_msg_l nb_msg_cent msg_size_g msg_size_l msg_size_cent tcl_size_g tcl_size_l tcl_size_cent
6 5 5 0. 0. 0. 0.069 0.069 5. 230.083 230.083 3.471 0 0 0
6 5 5 0. 0. 0. 2.2 2.2 5. 376.133 376.133 3.499 0 0 0
6 5 5 0.5 0.5 0.5 1.5 1.5 5. 119. 95. 3.439 242 113 188
6 5 5 0. 0. 0. 1.237 1.237 5. 117.247 117.247 3.489 0 0 0
6 5 5 0. 0. 0. 0. 0. 5. 0. 0. 3.497 0 0 0
6 5 5 0.475 0.475 0.475 0.99 0.99 5. 707.919 707.919 3.526 880 880 874
6 5 5 0. 0. 0. 0.25 0.25 5. 118. 118. 3.469 0 0 0
6 5 5 0. 0. 0. 1. 1. 5. 215. 215. 3.536 0 0 0
6 5 5 0.544 0.544 0.544 0. 0. 5. 0. 0. 3.465 39 39 39
6 5 5 0. 0. 0. 0.742 0.742 5. 126.927 126.927 3.5 0 0 0
6 5 5 0. 0. 0. 0.5 0.5 5. 8. 8. 3.524 0 0 0
6 5 5 0. 0. 0. 1.5 1.5 5. 157.25 157.25 3.439 0 0 0
6 5 5 0. 0. 0. 0.5 0.5 5. 37. 37. 3.522 0 0 0
6 5 5 0. 0. 0. 2.425 2.425 5. 5771.97 5771.97 3.522 0 0 0
6 5 5 0. 0. 0. 0. 0. 5. 0. 0. 3.52 0 0 0
6 5 5 0. 0. 0. 1.91 1.91 5. 212.104 212.104 3.538 0 0 0
6 5 5 0.333 0.333 0.333 0. 0. 5. 0. 0. 3.52 50 50 48
6 5 5 1. 0.5 1. 2. 1. 5. 28.5 22.5 3.522 76 34 72
6 5 5 0.544 0.544 0.544 0. 0. 5. 0. 0. 3.514 39 39 39
6 5 5 0.524 0.524 0.524 0. 0. 5. 0. 0. 3.504 30 30 28
6 5 5 0. 0. 0. 1.5 1.5 5. 135.75 135.75 3.52 0 0 0
6 5 5 0. 0. 0. 0.415 0.415 5. 142.595 142.595 3.495 0 0 0
6 5 5 0. 0. 0. 0. 0. 5. 0. 0. 3.528 0 0 0
6 5 5 0. 0. 0. 2. 2. 5. 21. 21. 3.489 0 0 0
6 5 5 0.574 0.574 0.574 0.009 0.009 5. 31. 31. 3.489 37 37 28
6 5 5 0.5 0.5 0.5 1. 1. 5. 20. 10.5 3.483 64 31 48
6 5 5 0.178 0.178 0.178 3.504 3.504 5. 3884.61 3294.88 3.528 38140 8969 38100
6 5 5 0. 0. 0. 2.5 2.5 5. 1611.25 1611.25 3.524 0 0 0
6 5 5 0. 0. 0. 0. 0. 5. 0. 0. 3.502 0 0 0
6 5 5 0. 0. 0. 2. 2. 5. 100.833 100.833 3.504 0 0 0
6 5 5 0. 0. 0. 0.833 0.833 5. 365.2 365.2 3.502 0 0 0
6 5 5 0.396 0.396 0.396 1.782 1.584 5. 216.482 194.178 3.51 1077 496 1037
6 5 5 0. 0. 0. 0. 0. 5. 0. 0. 3.487 0 0 0
6 5 5 0. 0. 0. 0. 0. 5. 0. 0. 3.481 0 0 0
6 5 5 1.356 0.428 1.356 2.881 1.571 5. 305.783 306.7 3.506 786 0 766
6 5 5 0. 0. 0. 2. 2. 5. 291.25 291.25 3.491 0 0 0
6 5 5 0. 0. 0. 0. 0. 5. 0. 0. 3.504 0 0 0
6 5 5 0.495 0.495 0.495 0. 0. 5. 0. 0. 3.502 28 28 28
6 5 5 0. 0. 0. 2. 2. 5. 183. 183. 3.495 0 0 0
6 5 5 0. 0. 0. 1. 1. 5. 74. 74. 3.483 0 0 0
6 5 5 0. 0. 0. 2.455 2.455 5. 328.793 328.793 3.508 0 0 0
6 5 5 0. 0. 0. 2.5 2.5 5. 334.583 334.583 3.53 0 0 0
6 5 5 0. 0. 0. 0.875 0.875 5. 41.571 41.571 3.524 0 0 0
6 5 5 1.019 1.019 1.019 1.178 1.178 5. 46.247 46.247 3.506 49 49 39
6 5 5 0. 0. 0. 0. 0. 5. 0. 0. 3.461 0 0 0
6 5 5 0. 0. 0. 1.333 1.333 5. 283.25 283.25 3.457 0 0 0
6 5 5 0.742 0.742 0.742 2.821 2.821 5. 75.306 53.698 3.485 289 226 265
6 5 5 0. 0. 0. 0. 0. 5. 0. 0. 3.5 0 0 0
6 5 5 0.333 0.333 0.333 1.333 1.333 5. 36. 15.25 3.471 121 55 83
6 5 5 0. 0. 0. 0.207 0.207 5. 425.523 425.523 3.532 0 0 0
6 5 5 0. 0. 0. 0. 0. 5. 0. 0. 3.461 0 0 0
6 5 5 0. 0. 0. 0.009 0.009 5. 75. 75. 3.483 0 0 0
6 5 5 0.643 0.643 0.643 1.643 1.643 5. 91.653 70.163 3.506 139 127 121
6 5 5 0. 0. 0. 1.267 1.267 5. 137.227 137.227 3.504 0 0 0
6 5 5 0. 0. 0. 0.666 0.666 5. 274. 274. 3.548 0 0 0
6 5 5 0.415 0.415 0.415 0. 0. 5. 0. 0. 3.514 30 30 28
6 5 5 0. 0. 0. 0. 0. 5. 0. 0. 3.483 0 0 0
6 5 5 0. 0. 0. 1.6 1.6 5. 200.8 200.8 3.491 0 0 0
6 5 5 0. 0. 0. 0. 0. 5. 0. 0. 3.479 0 0 0
6 5 5 0. 0. 0. 0. 0. 5. 0. 0. 3.475 0 0 0
6 5 5 0. 0. 0. 2. 2. 5. 784.366 784.366 3.534 0 0 0
6 5 5 0. 0. 0. 1. 1. 5. 94. 94. 3.489 0 0 0
6 5 5 0. 0. 0. 0.396 0.396 5. 496.897 496.897 3.457 0 0 0
6 5 5 0.5 0.5 0.5 0.5 0.5 5. 159. 159. 3.473 23 23 21
6 5 5 0. 0. 0. 1. 1. 5. 94.128 94.128 3.51 0 0 0
6 5 5 0.475 0.475 0.475 0.019 0.019 5. 56.5 56.5 3.514 52 52 45
6 5 5 0. 0. 0. 2.666 2.666 5. 355.5 355.5 3.532 0 0 0
6 5 5 0. 0. 0. 0.415 0.415 5. 381.428 381.428 3.469 0 0 0
6 5 5 0.277 0.277 0.277 0.762 0.762 5. 45.612 36.806 3.518 113 61 105
6 5 5 0.297 0.297 0.297 0.881 0.881 5. 52.644 44.684 3.481 174 96 136
6 5 5 0. 0. 0. 0. 0. 5. 0. 0. 3.487 0 0 0
6 5 5 0.237 0.237 0.237 0.742 0.742 5. 33.274 27.166 3.495 97 46 93
6 5 5 0. 0. 0. 1.455 1.455 5. 269.93 269.93 3.512 0 0 0
6 5 5 0. 0. 0. 2. 2. 5. 172. 172. 3.479 0 0 0
6 5 5 0.435 0.435 0.435 0. 0. 5. 0. 0. 3.516 44 44 42
6 5 5 0. 0. 0. 0.666 0.666 5. 257. 257. 3.506 0 0 0
6 5 5 0. 0. 0. 2. 2. 5. 171.6 171.6 3.504 0 0 0
6 5 5 1. 1. 1. 0. 0. 5. 0. 0. 3.495 27 27 19
6 5 5 0. 0. 0. 1. 1. 5. 277.5 277.5 3.544 0 0 0
6 5 5 0.445 0.445 0.445 2.376 2.148 5. 130.632 89.9 3.524 308 164 292
6 5 5 0. 0. 0. 0. 0. 5. 0. 0. 3.514 0 0 0
6 5 5 0. 0. 0. 2. 2. 5. 56. 56. 3.516 0 0 0
6 5 5 0. 0. 0. 1. 1. 5. 1281.8 1281.8 3.542 0 0 0
6 5 5 0.544 0.544 0.544 0.128 0.128 5. 60.083 45.937 3.499 100 100 90
6 5 5 0.4 0.4 0.4 1.2 1.2 5. 33.555 27.888 3.538 75 47 63
6 5 5 0. 0. 0. 0.544 0.544 5. 135.585 135.585 3.512 0 0 0
6 5 5 0. 0. 0. 0. 0. 5. 0. 0. 3.469 0 0 0
6 5 5 0. 0. 0. 0.5 0.5 5. 54. 54. 3.491 0 0 0
6 5 5 0. 0. 0. 0.495 0.495 5. 105.54 105.54 3.479 0 0 0
6 5 5 0.554 0.554 0.554 0. 0. 5. 0. 0. 3.467 28 28 28
6 5 5 0.603 0.603 0.603 0. 0. 5. 0. 0. 3.538 36 36 28
6 5 5 0.534 0.534 0.534 0.039 0.039 5. 89.666 89.666 3.469 112 108 98
6 5 5 0. 0. 0. 0. 0. 5. 0. 0. 3.536 0 0 0
6 5 5 0.594 0.594 0.594 5.782 5.782 5. 1488.29 681.057 3.506 11032 3267 10952
6 5 5 0. 0. 0. 0. 0. 5. 0. 0. 3.51 0 0 0
6 5 5 0. 0. 0. 1. 1. 5. 2637.25 2637.25 3.534 0 0 0
6 5 5 0. 0. 0. 1. 1. 5. 4. 4. 3.485 0 0 0
6 5 5 0. 0. 0. 1.4 1.4 5. 71.4 71.4 3.518 0 0 0
6 5 5 0. 0. 0. 1. 1. 5. 117. 117. 3.499 0 0 0
6 5 5 0. 0. 0. 0.5 0.5 5. 44. 44. 3.51 0 0 0
6 5 5 0.435 0.435 0.435 1. 1. 5. 110.504 110.504 3.477 165 165 159
6 5 5 0. 0. 0. 0.009 0.009 5. 48. 48. 3.508 0 0 0
6 5 5 0.346 0.346 0.346 1.356 1.356 5. 42.732 34.851 3.455 452 156 412
6 5 5 0.524 0.524 0.524 0.009 0.009 5. 138. 138. 3.512 44 44 42
6 5 5 0. 0. 0. 1.5 1.5 5. 429.5 429.5 3.465 0 0 0
6 5 5 0. 0. 0. 0.504 0.504 5. 352.862 352.862 3.502 0 0 0
6 5 5 0. 0. 0. 1. 1. 5. 530.833 530.833 3.499 0 0 0
6 5 5 0. 0. 0. 1. 1. 5. 278. 278. 3.504 0 0 0
6 5 5 0.435 0.435 0.435 0. 0. 5. 0. 0. 3.556 83 83 121
6 5 5 0. 0. 0. 0. 0. 5. 0. 0. 3.532 0 0 0
6 5 5 0. 0. 0. 1. 1. 5. 221. 221. 3.471 0 0 0
6 5 5 0. 0. 0. 1. 1. 5. 186. 186. 3.518 0 0 0
6 5 5 0. 0. 0. 0. 0. 5. 0. 0. 3.52 0 0 0
6 5 5 0. 0. 0. 1. 1. 5. 80.833 80.833 3.506 0 0 0
6 5 5 0. 0. 0. 0. 0. 5. 0. 0. 3.491 0 0 0
6 5 5 0.524 0.524 0.524 0.029 0.029 5. 38.333 38.333 3.508 48 48 28
6 5 5 0. 0. 0. 0.752 0.752 5. 291.01 291.01 3.485 0 0 0
6 5 5 0.188 0.188 0.188 0.673 0.673 5. 37.765 33.521 3.518 97 46 93
6 5 5 0. 0. 0. 0. 0. 5. 0. 0. 3.5 0 0 0
6 5 5 0. 0. 0. 2. 2. 5. 157.5 157.5 3.497 0 0 0
6 5 5 0. 0. 0. 0. 0. 5. 0. 0. 3.479 0 0 0
6 5 5 0.076 0.076 0.076 3.076 3.076 5. 344.743 297.576 3.473 2501 658 2407
6 5 5 0. 0. 0. 3. 3. 5. 338.666 338.666 3.516 0 0 0
6 5 5 0. 0. 0. 3. 3. 5. 906.111 906.111 3.516 0 0 0
6 5 5 1. 1. 1. 0. 0. 5. 0. 0. 3.506 26 26 22
6 5 5 0. 0. 0. 2. 2. 5. 219.45 219.45 3.497 0 0 0
6 5 5 0. 0. 0. 0.6 0.6 5. 201.333 201.333 3.497 0 0 0
6 5 5 0. 0. 0. 0. 0. 5. 0. 0. 3.491 0 0 0
6 5 5 0. 0. 0. 0.666 0.666 5. 90.5 90.5 3.483 0 0 0
6 5 5 0.425 0.425 0.425 0. 0. 5. 0. 0. 3.516 144 144 181
6 5 5 0.544 0.544 0.544 0.148 0.138 5. 274.583 150.9 3.512 1595 508 1517
6 5 5 1. 1. 1. 1. 1. 5. 41. 41. 3.524 92 92 54
6 5 5 0. 0. 0. 1.396 1.396 5. 168.45 168.45 3.522 0 0 0
6 5 5 0. 0. 0. 0. 0. 5. 0. 0. 3.506 0 0 0
6 5 5 0. 0. 0. 2. 2. 5. 55. 55. 3.516 0 0 0
6 5 5 0. 0. 0. 0. 0. 5. 0. 0. 3.508 0 0 0
6 5 5 0. 0. 0. 0. 0. 5. 0. 0. 3.522 0 0 0
6 5 5 0. 0. 0. 0. 0. 5. 0. 0. 3.508 0 0 0
6 5 5 0.148 0.158 0.148 1.346 1.346 5. 192.353 175.389 3.469 1099 394 1059
6 5 5 0. 0. 0. 0.99 0.99 5. 106. 106. 3.497 0 0 0
6 5 5 0. 0. 0. 0. 0. 5. 0. 0. 3.518 0 0 0
6 5 5 0.099 0.099 0.099 1.99 1.99 5. 995.975 951.856 3.481 9137 2410 9079
6 5 5 0. 0. 0. 1. 1. 5. 228.91 228.91 3.469 0 0 0
6 5 5 0. 0. 0. 0.333 0.333 5. 109. 109. 3.516 0 0 0
6 5 5 0.138 0.178 0.138 1.108 1.108 5. 74.327 50.265 3.534 537 76 493
6 5 5 0.534 0.534 0.534 0. 0. 5. 0. 0. 3.493 30 30 28
6 5 5 0.415 0.415 0.415 0.019 0.019 5. 153. 153. 3.435 67 67 59
6 5 5 0. 0. 0. 0. 0. 5. 0. 0. 3.512 0 0 0
6 5 5 0. 0. 0. 0. 0. 5. 0. 0. 3.477 0 0 0
6 5 5 0. 0. 0. 0.9 0.9 5. 135.477 135.477 3.508 0 0 0
6 5 5 0.465 0.465 0.465 1.821 1.584 5. 470.509 395.866 3.522 2297 1166 2281
6 5 5 0. 0. 0. 1. 1. 5. 8. 8. 3.502 0 0 0
6 5 5 1. 1. 1. 2. 2. 5. 10.5 10.5 3.526 23 23 21
6 5 5 0. 0. 0. 0. 0. 5. 0. 0. 3.514 0 0 0
6 5 5 0. 0. 0. 1. 1. 5. 59. 59. 3.51 0 0 0
6 5 5 0.554 0.554 0.554 0.99 0.99 5. 51.2 51.2 3.53 85 73 79
6 5 5 0. 0. 0. 0.666 0.666 5. 90.5 90.5 3.497 0 0 0
6 5 5 0. 0. 0. 0. 0. 5. 0. 0. 3.495 0 0 0
6 5 5 0. 0. 0. 1.198 1.198 5. 200.618 200.618 3.52 0 0 0
6 5 5 0. 0. 0. 0. 0. 5. 0. 0. 3.497 0 0 0
6 5 5 0. 0. 0. 0. 0. 5. 0. 0. 3.516 0 0 0
6 5 5 0. 0. 0. 0. 0. 5. 0. 0. 3.506 0 0 0
6 5 5 0.306 0.306 0.306 1.306 1.306 5. 275.866 300.019 3.495 835 1615 692
6 5 5 0. 0. 0. 0.118 0.118 5. 380.104 380.104 3.497 0 0 0
6 5 5 0.504 0.504 0.504 0.029 0.029 5. 166.333 166.333 3.489 30 30 28
6 5 5 0. 0. 0. 0. 0. 5. 0. 0. 3.502 0 0 0
6 5 5 0. 0. 0. 0. 0. 5. 0. 0. 3.518 0 0 0
6 5 5 0. 0. 0. 0.5 0.5 5. 118. 118. 3.528 0 0 0
6 5 5 0. 0. 0. 0.099 0.099 5. 231.125 231.125 3.51 0 0 0
6 5 5 0.5 0.5 0.5 0. 0. 5. 0. 0. 3.52 21 21 15
6 5 5 0. 0. 0. 0. 0. 5. 0. 0. 3.52 0 0 0
6 5 5 0.534 0.534 0.534 0. 0. 5. 0. 0. 3.487 30 30 28
6 5 5 0. 0. 0. 0. 0. 5. 0. 0. 3.518 0 0 0
6 5 5 0.485 0.485 0.485 0. 0. 5. 0. 0. 3.479 30 30 28
6 5 5 0. 0. 0. 0. 0. 5. 0. 0. 3.489 0 0 0
6 5 5 0. 0. 0. 0. 0. 5. 0. 0. 3.479 0 0 0
6 5 5 0. 0. 0. 0.5 0.5 5. 98. 98. 3.475 0 0 0
6 5 5 0. 0. 0. 3. 3. 5. 419.666 419.666 3.485 0 0 0
6 5 5 0.465 0.465 0.465 0. 0. 5. 0. 0. 3.514 28 28 28
6 5 5 0.504 0.504 0.504 2.485 2.485 5. 406.123 316.816 3.469 852 557 844
6 5 5 0. 0. 0. 0. 0. 5. 0. 0. 3.51 0 0 0
6 5 5 0. 0. 0. 0.625 0.625 5. 154. 154. 3.508 0 0 0
6 5 5 0. 0. 0. 0. 0. 5. 0. 0. 3.475 0 0 0
6 5 5 0. 0. 0. 0. 0. 5. 0. 0. 3.51 0 0 0
6 5 5 0. 0. 0. 0. 0. 5. 0. 0. 3.512 0 0 0
6 5 5 0.534 0.534 0.534 0. 0. 5. 0. 0. 3.473 118 118 82
6 5 5 0. 0. 0. 1.782 1.782 5. 749.572 749.572 3.487 0 0 0
6 5 5 0. 0. 0. 0.019 0.019 5. 88. 88. 3.499 0 0 0
6 5 5 0.554 0.554 0.554 1. 1. 5. 51.198 51.198 3.508 85 73 79
6 5 5 0. 0. 0. 2.333 2.333 5. 404.083 404.083 3.495 0 0 0
6 5 5 1. 1. 1. 5. 4. 5. 194.2 71.25 3.457 568 253 520
6 5 5 0. 0. 0. 0.435 0.435 5. 1139.97 1139.97 3.528 0 0 0
6 5 5 0. 0. 0. 2. 2. 5. 66. 66. 3.471 0 0 0
6 5 5 0.188 0.188 0.188 0.623 0.623 5. 31.767 27.127 3.518 97 46 93
6 5 5 0.514 0.514 0.514 1.504 1.504 5. 110.33 88.945 3.455 163 145 151
6 5 5 0. 0. 0. 1.5 1.5 5. 119.25 119.25 3.449 0 0 0
6 5 5 0.333 0.333 0.333 0. 0. 5. 0. 0. 3.499 23 23 21
6 5 5 0. 0. 0. 0. 0. 5. 0. 0. 3.506 0 0 0
6 5 5 0.118 0.118 0.118 0. 0. 5. 0. 0. 3.528 315 315 232
6 5 5 0.485 0.485 0.485 0. 0. 5. 0. 0. 3.487 30 30 28
6 5 5 0. 0. 0. 0.785 0.785 5. 66. 66. 3.5 0 0 0
6 5 5 0. 0. 0. 1. 1. 5. 23. 23. 3.475 0 0 0
6 5 5 0.455 0.455 0.455 0.009 0.009 5. 20. 20. 3.512 28 28 28
6 5 5 0. 0. 0. 2.2 2.2 5. 165.8 165.8 3.465 0 0 0
6 5 5 0. 0. 0. 0. 0. 5. 0. 0. 3.546 0 0 0
6 5 5 0. 0. 0. 1.97 1.97 5. 1002.93 1002.93 3.524 0 0 0
6 5 5 0. 0. 0. 0.5 0.5 5. 8. 8. 3.518 0 0 0
6 5 5 0. 0. 0. 0. 0. 5. 0. 0. 3.463 0 0 0
6 5 5 0. 0. 0. 0. 0. 5. 0. 0. 3.491 0 0 0
6 5 5 0. 0. 0. 2. 2. 5. 370.5 370.5 3.51 0 0 0
6 5 5 0. 0. 0. 1.455 1.455 5. 151.361 151.361 3.491 0 0 0
6 5 5 0. 0. 0. 0.818 0.818 5. 26.888 26.888 3.516 0 0 0
6 5 5 1.059 1.059 1.059 1.287 1.287 5. 116.232 116.232 3.495 160 160 109
6 5 5 0. 0. 0. 2. 2. 5. 152.5 152.5 3.493 0 0 0
6 5 5 0. 0. 0. 0. 0. 5. 0. 0. 3.489 0 0 0
6 5 5 0. 0. 0. 1. 1. 5. 18. 18. 3.467 0 0 0
6 5 5 0. 0. 0. 0.5 0.5 5. 116. 116. 3.483 0 0 0
6 5 5 0. 0. 0. 3.336 3.336 5. 1392.61 1392.61 3.536 0 0 0
6 5 5 1. 0.6 1. 6. 3.6 5. 161. 51.966 3.489 448 243 378
6 5 5 0.534 0. 0.534 1. 0.5 5. 274.7 412. 3.473 421 0 315
6 5 5 0. 0. 0. 1.333 1.333 5. 70.5 70.5 3.542 0 0 0
6 5 5 0. 0. 0. 0. 0. 5. 0. 0. 3.465 0 0 0
6 5 5 0. 0. 0. 0. 0. 5. 0. 0. 3.55 0 0 0
6 5 5 0.514 0.514 0.514 0.009 0.009 5. 114. 114. 3.532 138 138 121
6 5 5 0. 0. 0. 0. 0. 5. 0. 0. 3.475 0 0 0
6 5 5 0. 0. 0. 2. 2. 5. 510.767 510.767 3.502 0 0 0
6 5 5 0. 0. 0. 1.666 1.666 5. 198.333 198.333 3.5 0 0 0
6 5 5 0. 0. 0. 1. 1. 5. 40.5 40.5 3.518 0 0 0
6 5 5 0.504 0.772 0.504 0.108 3.772 5. 1364.87 717.705 3.487 9680 2327 9538
6 5 5 0.5 0.5 0.5 1.5 1.5 5. 24.25 16.75 3.449 70 36 54
6 5 5 0.544 0.544 0.544 1.544 1.544 5. 102.099 82.613 3.475 148 138 144
6 5 5 0. 0. 0. 1.666 1.666 5. 61.5 61.5 3.514 0 0 0
6 5 5 0.495 0.495 0.495 0. 0. 5. 0. 0. 3.463 30 30 28
6 5 5 0. 0. 0. 0. 0. 5. 0. 0. 3.514 0 0 0
6 5 5 0. 0. 0. 1.019 1.019 5. 119.97 119.97 3.514 0 0 0
6 5 5 0. 0. 0. 1. 1. 5. 178.277 178.277 3.554 0 0 0
6 5 5 0. 0. 0. 2.5 2.5 5. 484.166 484.166 3.499 0 0 0
6 5 5 0. 0. 0. 2. 2. 5. 121.375 121.375 3.532 0 0 0
6 5 5 0. 0. 0. 0. 0. 5. 0. 0. 3.483 0 0 0
6 5 5 0. 0. 0. 1. 1. 5. 139. 139. 3.534 0 0 0
6 5 5 0. 0. 0. 0. 0. 5. 0. 0. 3.532 0 0 0
6 5 5 0.333 0.841 0.333 1.333 1.297 5. 74.166 40.881 3.459 122 71 92
6 5 5 0. 0. 0. 2.5 2.5 5. 293.666 293.666 3.5 0 0 0
6 5 5 0. 0. 0. 0.5 0.5 5. 41. 41. 3.497 0 0 0
6 5 5 0. 0. 0. 0.099 0.099 5. 590.5 590.5 3.504 0 0 0
6 5 5 0. 0. 0. 0.009 0.009 5. 50. 50. 3.5 0 0 0
6 5 5 0.267 0.267 0.267 1.267 1.267 5. 39.915 34.371 3.479 110 64 106
6 5 5 0. 0. 0. 1.99 1.99 5. 958.445 958.445 3.497 0 0 0
6 5 5 0.485 0.485 0.485 0. 0. 5. 0. 0. 3.522 36 36 28
6 5 5 0.25 0.25 0.25 0.25 0.25 5. 18. 18. 3.504 22 22 11
6 5 5 0. 0. 0. 0. 0. 5. 0. 0. 3.526 0 0 0
6 5 5 0. 0. 0. 0.069 0.069 5. 57.714 57.714 3.506 0 0 0
6 5 5 0. 0. 0. 0. 0. 5. 0. 0. 3.461 0 0 0
6 5 5 0. 0. 0. 1. 1. 5. 126.069 126.069 3.485 0 0 0
6 5 5 0. 0. 0. 3. 3. 5. 391.25 391.25 3.5 0 0 0
6 5 5 0.25 0.285 0.25 1.5 1.714 5. 53.375 38.75 3.5 200 69 180
6 5 5 1. 1. 1. 0. 0. 5. 0. 0. 3.463 23 23 15
6 5 5 0.25 0.25 0.25 0.5 0.5 5. 486. 486. 3.499 20 20 12
6 5 5 0. 0. 0. 0. 0. 5. 0. 0. 3.489 0 0 0
6 5 5 0.485 0.485 0.485 0. 0. 5. 0. 0. 3.475 30 30 28
6 5 5 0. 0. 0. 0.504 0.504 5. 124.568 124.568 3.457 0 0 0
6 5 5 0. 0. 0. 1. 1. 5. 113.25 113.25 3.502 0 0 0
6 5 5 0. 0. 0. 3. 3. 5. 43.333 43.333 3.516 0 0 0
6 5 5 0. 0. 0. 0. 0. 5. 0. 0. 3.506 0 0 0
6 5 5 1.287 1.287 1.287 2.504 2.504 5. 146.679 146.679 3.465 144 144 77
6 5 5 0. 0. 0. 0.5 0.5 5. 25. 25. 3.471 0 0 0
6 5 5 0.475 0.475 0.475 0.445 0.435 5. 238.272 162.194 3.493 798 287 774
6 5 5 0.5 0.5 0.5 1. 1. 5. 25. 10.5 3.512 67 45 45
6 5 5 0. 0. 0. 2.333 2.333 5. 232.722 232.722 3.522 0 0 0
6 5 5 0. 0. 0. 0. 0. 5. 0. 0. 3.489 0 0 0
6 5 5 0. 0. 0. 2.111 2.111 5. 177.5 177.5 3.518 0 0 0
6 5 5 0. 0. 0. 1. 1. 5. 1503.06 1503.06 3.52 0 0 0
6 5 5 0. 0. 0. 0.5 0.5 5. 132. 132. 3.463 0 0 0
6 5 5 0. 0. 0. 0. 0. 5. 0. 0. 3.548 0 0 0
6 5 5 0. 0. 0. 2. 2. 5. 1310.81 1310.81 3.51 0 0 0
6 5 5 0. 0. 0. 0.666 0.666 5. 88.5 88.5 3.514 0 0 0
6 5 5 0. 0. 0. 0. 0. 5. 0. 0. 3.524 0 0 0
6 5 5 0. 0. 0. 1.207 1.207 5. 169.254 169.254 3.487 0 0 0
6 5 5 0. 0. 0. 0. 0. 5. 0. 0. 3.497 0 0 0
6 5 5 0.534 0.534 0.534 0.019 0.019 5. 158.5 158.5 3.512 30 30 28
6 5 5 0. 0. 0. 3.571 3.571 5. 1902.29 1902.29 3.493 0 0 0
6 5 5 0. 0. 0. 0. 0. 5. 0. 0. 3.514 0 0 0
6 5 5 0. 0. 0. 0. 0. 5. 0. 0. 3.548 0 0 0
6 5 5 0. 0. 0. 2. 2. 5. 229.611 229.611 3.473 0 0 0
6 5 5 0.75 0.5 0.75 1.75 1.333 5. 56.791 46.766 3.467 73 47 63
6 5 5 0.99 0.99 0.99 1.198 1.198 5. 36.045 36.045 3.514 40 40 39
6 5 5 0. 0. 0. 0. 0. 5. 0. 0. 3.52 0 0 0
6 5 5 0. 0. 0. 1.5 1.5 5. 275. 275. 3.499 0 0 0
6 5 5 0.455 0.455 0.455 0.079 0.079 5. 89.833 89.833 3.493 28 28 28
6 5 5 0. 0. 0. 0.5 0.5 5. 26. 26. 3.516 0 0 0
6 5 5 0. 0. 0. 0. 0. 5. 0. 0. 3.516 0 0 0
6 5 5 0.475 0.475 0.475 1.465 1.465 5. 18613. 16125. 3.471 59647 59647 40699
6 5 5 0. 0. 0. 0.5 0.5 5. 158. 158. 3.499 0 0 0
6 5 5 0. 0. 0. 0. 0. 5. 0. 0. 3.516 0 0 0
6 5 5 0.166 0.166 0.166 0. 0. 5. 0. 0. 3.461 36 36 34
6 5 5 0.333 0.333 0.333 0. 0. 5. 0. 0. 3.499 21 21 15
6 5 5 0. 0. 0. 3. 3. 5. 751.399 751.399 3.516 0 0 0
6 5 5 0. 0. 0. 1.98 1.98 5. 326.745 326.745 3.516 0 0 0
6 5 5 0.603 0.643 0.603 0.217 0.405 5. 228.7 129.354 3.461 410 254 382
6 5 5 0. 0. 0. 2.5 2.5 5. 214.5 214.5 3.514 0 0 0
6 5 5 0.5 0.5 0.5 0. 0. 5. 0. 0. 3.499 22 22 18
6 5 5 0.346 0.346 0.346 1.762 1.762 5. 96.983 76.66 3.473 229 187 170
6 5 5 0. 0. 0. 0. 0. 5. 0. 0. 3.5 0 0 0
6 5 5 0.333 0.333 0.333 0. 0. 5. 0. 0. 3.514 21 21 15
6 5 5 0.514 0.514 0.514 0.089 0.089 5. 203.722 122.777 3.495 914 551 850
6 5 5 0.227 0.227 0.227 0.782 0.782 5. 37.472 31.916 3.518 97 46 93
6 5 5 0. 0. 0. 0.118 0.118 5. 124.083 124.083 3.467 0 0 0
6 5 5 0. 0. 0. 0. 0. 5. 0. 0. 3.491 0 0 0
6 5 5 0.465 0.465 0.465 2.722 2.475 5. 378.587 263.009 3.483 1536 640 1496
6 5 5 0. 0. 0. 0.666 0.666 5. 77.5 77.5 3.502 0 0 0
6 5 5 0.5 0.5 0.5 0. 0. 5. 0. 0. 3.483 22 22 18
6 5 5 0. 0. 0. 0. 0. 5. 0. 0. 3.532 0 0 0
6 5 5 0.455 0.455 0.455 2.316 2.099 5. 230.194 179.608 3.477 1484 565 2882
6 5 5 0.495 0.495 0.495 0.019 0.019 5. 63. 63. 3.485 36 36 28
6 5 5 0. 0. 0. 1. 1. 5. 134.5 134.5 3.489 0 0 0
6 5 5 0. 0. 0. 0.666 0.666 5. 133. 133. 3.528 0 0 0
6 5 5 0. 0. 0. 0.4 0.4 5. 184.5 184.5 3.504 0 0 0
6 5 5 0.009 0.009 0.009 1.049 1.049 5. 253.338 252.321 3.449 618 368 602
6 5 5 0. 0. 0. 1.666 1.666 5. 147.333 147.333 3.489 0 0 0
6 5 5 0. 0. 0. 0.445 0.445 5. 52.533 52.533 3.467 0 0 0
6 5 5 0.495 0.495 0.495 0. 0. 5. 0. 0. 3.483 64 64 59
6 5 5 0.25 0.564 0.25 2.25 0.089 5. 284.476 139.5 3.461 1977 623 1873
